time,open,high,low,close,tick_volume
2018-09-06 21:00:00,1199.53,1201.22,1198.97,1199.95,8677
2018-09-06 22:00:00,1199.95,1200.31,1199.02,1199.62,6219
2018-09-06 23:00:00,1199.62,1200.48,1199.5,1200.07,5107
2018-09-07 01:00:00,1199.92,1200.73,1199.6,1200.31,1924
2018-09-07 02:00:00,1200.31,1201.4,1200.13,1201.17,4001
2018-09-07 03:00:00,1201.19,1202.56,1200.83,1202.42,8591
2018-09-07 04:00:00,1202.42,1203.54,1201.66,1202.35,11665
2018-09-07 05:00:00,1202.34,1202.72,1201.27,1202.38,8996
2018-09-07 06:00:00,1202.37,1203.0,1199.26,1200.55,9743
2018-09-07 07:00:00,1200.54,1202.12,1200.31,1201.58,5913
2018-09-07 08:00:00,1201.55,1201.92,1200.2,1200.69,8385
2018-09-07 09:00:00,1200.65,1202.09,1199.33,1200.85,16188
2018-09-07 10:00:00,1200.85,1201.21,1198.34,1199.8,12141
2018-09-07 11:00:00,1199.8,1201.84,1199.54,1200.9,10895
2018-09-07 12:00:00,1200.87,1201.75,1199.62,1200.32,9696
2018-09-07 13:00:00,1200.32,1202.2,1199.95,1201.75,13226
2018-09-07 14:00:00,1201.8,1202.31,1200.39,1201.32,12190
2018-09-07 15:00:00,1201.31,1202.11,1194.06,1194.56,29046
2018-09-07 16:00:00,1194.56,1200.27,1193.48,1198.53,27933
2018-09-07 17:00:00,1198.56,1199.88,1196.25,1197.72,24447
2018-09-07 18:00:00,1197.7,1198.79,1197.02,1197.1,14255
2018-09-07 19:00:00,1197.11,1198.04,1195.07,1196.03,21962
2018-09-07 20:00:00,1196.03,1196.26,1193.73,1195.66,10272
2018-09-07 21:00:00,1195.66,1196.79,1195.12,1196.12,6735
2018-09-07 22:00:00,1196.11,1196.48,1195.43,1196.2,5255
2018-09-07 23:00:00,1196.19,1196.6,1195.55,1195.78,2826
2018-09-10 01:00:00,1195.1,1196.68,1194.91,1195.1,2872
2018-09-10 02:00:00,1195.11,1196.37,1195.01,1196.2,3861
2018-09-10 03:00:00,1196.17,1196.34,1194.14,1195.54,7254
2018-09-10 04:00:00,1195.53,1196.34,1194.19,1194.28,11914
2018-09-10 05:00:00,1194.31,1195.28,1194.03,1194.49,8270
2018-09-10 06:00:00,1194.49,1195.49,1194.31,1194.42,6532
2018-09-10 07:00:00,1194.41,1194.42,1192.52,1193.19,6263
2018-09-10 08:00:00,1193.22,1193.36,1191.73,1192.53,5822
2018-09-10 09:00:00,1192.52,1194.08,1192.07,1193.06,11491
2018-09-10 10:00:00,1193.06,1196.13,1192.32,1195.34,14647
2018-09-10 11:00:00,1195.35,1196.03,1193.92,1194.71,11286
2018-09-10 12:00:00,1194.69,1195.91,1193.8,1194.28,9394
2018-09-10 13:00:00,1194.28,1195.22,1193.07,1194.28,8604
2018-09-10 14:00:00,1194.27,1194.51,1192.0,1192.75,8193
2018-09-10 15:00:00,1192.82,1195.96,1191.57,1195.79,13016
2018-09-10 16:00:00,1195.78,1197.76,1195.48,1196.57,21664
2018-09-10 17:00:00,1196.56,1198.54,1196.53,1197.07,16917
2018-09-10 18:00:00,1197.07,1197.52,1196.11,1196.79,11040
2018-09-10 19:00:00,1196.82,1197.12,1195.81,1196.38,8835
2018-09-10 20:00:00,1196.42,1196.66,1193.79,1195.75,9142
2018-09-10 21:00:00,1195.74,1196.48,1195.45,1195.86,4779
2018-09-10 22:00:00,1195.84,1196.11,1194.78,1195.47,3786
2018-09-10 23:00:00,1195.46,1195.9,1195.35,1195.83,2171
2018-09-11 01:00:00,1194.96,1195.99,1194.81,1195.56,1637
2018-09-11 02:00:00,1195.6,1195.97,1194.96,1195.08,2031
2018-09-11 03:00:00,1195.08,1196.24,1194.26,1194.34,6752
2018-09-11 04:00:00,1194.35,1195.16,1193.79,1194.08,8662
2018-09-11 05:00:00,1194.09,1194.32,1193.12,1193.93,5325
2018-09-11 06:00:00,1193.92,1194.55,1193.67,1194.01,5817
2018-09-11 07:00:00,1194.03,1194.19,1193.69,1194.01,3320
2018-09-11 08:00:00,1194.0,1195.69,1193.4,1195.33,6706
2018-09-11 09:00:00,1195.32,1196.73,1194.85,1195.88,10010
2018-09-11 10:00:00,1195.88,1197.19,1195.56,1196.01,12167
2018-09-11 11:00:00,1196.01,1196.82,1194.17,1194.98,13794
2018-09-11 12:00:00,1194.98,1195.07,1193.4,1193.45,12266
2018-09-11 13:00:00,1193.47,1194.64,1193.09,1194.2,8815
2018-09-11 14:00:00,1194.2,1195.06,1193.69,1194.26,8567
2018-09-11 15:00:00,1194.28,1194.35,1187.83,1188.89,20255
2018-09-11 16:00:00,1188.92,1190.38,1187.75,1188.57,18047
2018-09-11 17:00:00,1188.56,1192.43,1188.35,1191.91,19374
2018-09-11 18:00:00,1191.9,1196.08,1190.49,1195.69,13854
2018-09-11 19:00:00,1195.71,1197.17,1195.2,1195.57,12530
2018-09-11 20:00:00,1195.55,1197.76,1195.04,1197.43,9603
2018-09-11 21:00:00,1197.44,1197.76,1195.59,1196.13,5748
2018-09-11 22:00:00,1196.14,1196.72,1195.95,1196.18,4120
2018-09-11 23:00:00,1196.21,1199.4,1196.21,1198.64,4739
2018-09-12 01:00:00,1198.02,1198.58,1197.63,1197.76,2441
2018-09-12 02:00:00,1197.71,1198.52,1197.02,1197.08,3079
2018-09-12 03:00:00,1197.02,1198.28,1196.82,1196.97,7271
2018-09-12 04:00:00,1196.96,1197.0,1194.46,1194.56,8352
2018-09-12 05:00:00,1194.57,1195.2,1193.95,1194.45,6700
2018-09-12 06:00:00,1194.46,1194.85,1193.54,1194.15,4407
2018-09-12 07:00:00,1194.15,1194.37,1192.76,1193.72,4589
2018-09-12 08:00:00,1193.72,1194.69,1193.01,1194.5,6557
2018-09-12 09:00:00,1194.5,1195.64,1193.42,1193.43,10768
2018-09-12 10:00:00,1193.4,1196.57,1192.72,1196.36,14510
2018-09-12 11:00:00,1196.36,1196.6,1194.35,1195.57,15263
2018-09-12 12:00:00,1195.57,1197.76,1194.75,1197.04,11451
2018-09-12 13:00:00,1197.01,1197.25,1195.41,1195.56,10248
2018-09-12 14:00:00,1195.55,1196.3,1193.27,1194.1,15218
2018-09-12 15:00:00,1194.1,1195.58,1193.0,1194.46,17622
2018-09-12 16:00:00,1194.46,1196.52,1194.26,1196.12,18996
2018-09-12 17:00:00,1196.11,1198.0,1195.76,1197.94,18780
2018-09-12 18:00:00,1197.94,1204.34,1196.59,1202.33,26562
2018-09-12 19:00:00,1202.32,1204.67,1202.31,1204.03,16582
2018-09-12 20:00:00,1204.03,1207.89,1203.94,1207.34,14376
2018-09-12 21:00:00,1207.3,1208.5,1207.21,1208.03,9228
2018-09-12 22:00:00,1208.02,1208.17,1205.37,1206.19,6912
2018-09-12 23:00:00,1206.18,1206.45,1205.91,1206.15,2924
2018-09-13 01:00:00,1206.96,1207.2,1206.08,1206.38,2574
2018-09-13 02:00:00,1206.44,1206.8,1206.06,1206.22,2946
2018-09-13 03:00:00,1206.21,1207.24,1205.14,1205.97,7173
2018-09-13 04:00:00,1205.96,1206.94,1204.82,1205.26,8837
2018-09-13 05:00:00,1205.27,1205.36,1204.04,1204.66,6682
2018-09-13 06:00:00,1204.67,1205.72,1204.33,1205.68,3946
2018-09-13 07:00:00,1205.68,1206.08,1204.28,1204.39,3889
2018-09-13 08:00:00,1204.4,1205.05,1203.8,1204.13,5200
2018-09-13 09:00:00,1204.07,1205.57,1204.02,1204.54,8518
2018-09-13 10:00:00,1204.53,1206.77,1203.41,1205.58,12441
2018-09-13 11:00:00,1205.58,1207.25,1205.49,1206.0,10140
2018-09-13 12:00:00,1205.99,1206.81,1205.55,1205.67,10244
2018-09-13 13:00:00,1205.67,1205.97,1204.19,1205.25,8295
2018-09-13 14:00:00,1205.24,1206.56,1204.69,1206.0,14114
2018-09-13 15:00:00,1206.0,1210.16,1205.34,1209.78,26262
2018-09-13 16:00:00,1209.77,1212.67,1209.77,1210.35,25447
2018-09-13 17:00:00,1210.35,1210.57,1201.52,1203.22,32703
2018-09-13 18:00:00,1203.24,1204.84,1201.97,1202.87,17292
2018-09-13 19:00:00,1202.88,1204.34,1202.03,1203.55,11137
2018-09-13 20:00:00,1203.54,1204.17,1201.58,1201.8,10369
2018-09-13 21:00:00,1201.77,1202.32,1200.21,1202.1,8413
2018-09-13 22:00:00,1202.1,1202.12,1200.3,1202.04,6988
2018-09-13 23:00:00,1202.05,1202.35,1201.29,1201.41,3127
2018-09-14 01:00:00,1201.42,1202.83,1201.19,1202.29,3818
2018-09-14 02:00:00,1202.32,1202.87,1202.06,1202.18,3416
2018-09-14 03:00:00,1202.15,1203.26,1202.04,1202.99,5528
2018-09-14 04:00:00,1202.99,1204.17,1202.92,1203.98,6976
2018-09-14 05:00:00,1203.98,1204.73,1203.74,1204.6,5712
2018-09-14 06:00:00,1204.61,1205.84,1204.57,1205.39,5472
2018-09-14 07:00:00,1205.38,1205.55,1204.2,1205.17,4605
2018-09-14 08:00:00,1205.18,1205.66,1204.61,1204.81,4784
2018-09-14 09:00:00,1204.83,1206.72,1204.68,1205.98,9965
2018-09-14 10:00:00,1205.98,1208.58,1204.69,1207.7,13612
2018-09-14 11:00:00,1207.65,1208.2,1206.41,1206.89,10997
2018-09-14 12:00:00,1206.89,1207.73,1205.91,1206.08,9089
2018-09-14 13:00:00,1206.03,1206.66,1205.42,1206.64,7713
2018-09-14 14:00:00,1206.58,1207.25,1204.28,1204.6,10942
2018-09-14 15:00:00,1204.6,1206.92,1201.36,1202.05,19947
2018-09-14 16:00:00,1202.05,1203.38,1200.92,1201.55,19266
2018-09-14 17:00:00,1201.55,1202.32,1197.27,1198.66,22205
2018-09-14 18:00:00,1198.66,1198.79,1195.87,1197.11,16872
2018-09-14 19:00:00,1197.12,1197.19,1194.19,1195.42,15399
2018-09-14 21:00:00,1195.42,1195.49,1194.57,1194.73,2570
2018-09-14 22:00:00,1194.73,1195.17,1193.83,1194.03,5619
2018-09-14 23:00:00,1194.03,1194.51,1193.29,1193.69,3631
2018-09-17 01:00:00,1194.24,1194.8,1193.1,1194.24,1206
2018-09-17 02:00:00,1194.25,1194.47,1193.11,1193.46,2938
2018-09-17 03:00:00,1193.51,1193.96,1192.84,1193.88,3892
2018-09-17 04:00:00,1193.87,1195.42,1193.85,1194.35,3843
2018-09-17 05:00:00,1194.35,1195.36,1193.8,1195.33,2852
2018-09-17 06:00:00,1195.34,1195.89,1194.94,1195.3,1928
2018-09-17 07:00:00,1195.3,1195.73,1194.07,1194.99,1933
2018-09-17 08:00:00,1194.99,1196.11,1194.36,1195.96,2748
2018-09-17 09:00:00,1195.94,1196.55,1195.52,1195.7,5250
2018-09-17 10:00:00,1195.72,1197.36,1194.91,1196.82,5578
2018-09-17 11:00:00,1196.82,1197.27,1195.96,1196.95,7617
2018-09-17 12:00:00,1196.94,1197.62,1196.46,1197.53,5436
2018-09-17 13:00:00,1197.53,1198.67,1196.93,1197.81,7514
2018-09-17 14:00:00,1197.82,1197.89,1196.22,1197.61,7638
2018-09-17 15:00:00,1197.6,1200.09,1197.49,1199.42,12093
2018-09-17 16:00:00,1199.42,1201.97,1198.78,1201.37,13713
2018-09-17 17:00:00,1201.38,1204.83,1201.26,1203.49,14887
2018-09-17 18:00:00,1203.48,1204.24,1202.25,1203.0,11288
2018-09-17 19:00:00,1203.01,1203.11,1201.8,1202.55,7733
2018-09-17 20:00:00,1202.55,1202.73,1200.63,1201.24,7267
2018-09-17 21:00:00,1201.23,1202.08,1200.03,1200.97,3954
2018-09-17 22:00:00,1200.98,1201.35,1199.93,1200.51,4358
2018-09-17 23:00:00,1200.5,1201.39,1200.32,1201.34,2661
2018-09-18 01:00:00,1201.29,1201.85,1199.56,1199.56,3458
2018-09-18 02:00:00,1199.57,1199.98,1197.75,1198.45,5131
2018-09-18 03:00:00,1198.44,1199.62,1198.39,1198.92,4978
2018-09-18 04:00:00,1198.93,1199.22,1197.06,1198.03,8415
2018-09-18 05:00:00,1198.03,1198.45,1197.16,1197.56,4427
2018-09-18 06:00:00,1197.54,1199.79,1197.52,1198.96,7191
2018-09-18 07:00:00,1198.95,1199.36,1198.14,1198.32,3047
2018-09-18 08:00:00,1198.31,1200.13,1197.89,1199.89,4658
2018-09-18 09:00:00,1199.89,1200.81,1199.08,1199.42,7140
2018-09-18 10:00:00,1199.42,1199.42,1195.9,1197.58,11727
2018-09-18 11:00:00,1197.57,1199.44,1197.57,1198.94,7346
2018-09-18 12:00:00,1198.94,1200.07,1198.84,1199.15,6566
2018-09-18 13:00:00,1199.16,1200.35,1198.38,1200.15,5044
2018-09-18 14:00:00,1200.15,1203.08,1200.03,1202.25,9041
2018-09-18 15:00:00,1202.26,1202.36,1199.52,1201.11,13294
2018-09-18 16:00:00,1201.1,1203.58,1200.63,1201.78,17527
2018-09-18 17:00:00,1201.77,1201.86,1197.72,1200.08,16957
2018-09-18 18:00:00,1200.06,1200.42,1198.48,1199.22,8681
2018-09-18 19:00:00,1199.23,1199.7,1198.12,1198.37,8903
2018-09-18 20:00:00,1198.38,1199.3,1197.34,1198.35,6980
2018-09-18 21:00:00,1198.36,1198.67,1197.07,1197.81,2843
2018-09-18 22:00:00,1197.81,1198.43,1196.96,1198.37,2864
2018-09-18 23:00:00,1198.37,1198.64,1198.11,1198.26,1611
2018-09-19 01:00:00,1197.13,1199.51,1197.13,1199.21,1126
2018-09-19 02:00:00,1199.21,1199.81,1198.93,1199.56,958
2018-09-19 03:00:00,1199.57,1199.92,1198.94,1199.05,4020
2018-09-19 04:00:00,1199.06,1199.34,1198.19,1198.57,3429
2018-09-19 05:00:00,1198.56,1199.77,1198.55,1199.35,4366
2018-09-19 06:00:00,1199.33,1201.13,1199.33,1201.12,5890
2018-09-19 07:00:00,1201.12,1202.52,1200.81,1202.0,3460
2018-09-19 08:00:00,1202.0,1204.13,1201.96,1203.86,5530
2018-09-19 09:00:00,1203.86,1203.92,1202.14,1202.43,7656
2018-09-19 10:00:00,1202.43,1204.65,1202.25,1203.03,9650
2018-09-19 11:00:00,1203.03,1204.29,1202.49,1203.0,9175
2018-09-19 12:00:00,1202.98,1203.5,1202.15,1202.85,4533
2018-09-19 13:00:00,1202.86,1203.87,1202.67,1202.99,4689
2018-09-19 14:00:00,1202.95,1203.53,1202.27,1202.91,9063
2018-09-19 15:00:00,1202.9,1206.23,1201.29,1205.29,12205
2018-09-19 16:00:00,1205.29,1205.35,1201.36,1203.24,14126
2018-09-19 17:00:00,1203.24,1204.24,1201.17,1203.49,14112
2018-09-19 18:00:00,1203.49,1206.06,1202.74,1203.58,11693
2018-09-19 19:00:00,1203.57,1204.74,1203.44,1204.22,6508
2018-09-19 20:00:00,1204.22,1204.27,1202.52,1202.79,7114
2018-09-19 21:00:00,1202.78,1204.1,1202.78,1203.83,2493
2018-09-19 22:00:00,1203.84,1203.95,1202.9,1203.52,2343
2018-09-19 23:00:00,1203.54,1204.02,1203.36,1203.92,1403
2018-09-20 01:00:00,1204.0,1204.08,1203.48,1203.66,1626
2018-09-20 02:00:00,1203.67,1204.19,1203.51,1203.97,1377
2018-09-20 03:00:00,1203.98,1204.12,1203.11,1203.59,2755
2018-09-20 04:00:00,1203.63,1205.95,1203.63,1205.79,5264
2018-09-20 05:00:00,1205.78,1206.54,1205.45,1206.24,5115
2018-09-20 06:00:00,1206.24,1206.62,1205.19,1205.2,2929
2018-09-20 07:00:00,1205.21,1206.23,1205.2,1205.67,2399
2018-09-20 08:00:00,1205.66,1205.87,1204.91,1205.43,2516
2018-09-20 09:00:00,1205.42,1205.66,1202.12,1203.0,5003
2018-09-20 10:00:00,1202.94,1203.95,1202.25,1202.31,5285
2018-09-20 11:00:00,1202.31,1203.01,1201.41,1201.52,4742
2018-09-20 12:00:00,1201.51,1203.32,1201.33,1202.8,4434
2018-09-20 13:00:00,1202.8,1203.66,1202.21,1203.29,4898
2018-09-20 14:00:00,1203.29,1205.78,1202.68,1205.63,8241
2018-09-20 15:00:00,1205.64,1207.86,1205.15,1207.07,15587
2018-09-20 16:00:00,1207.07,1207.69,1205.14,1206.31,16200
2018-09-20 17:00:00,1206.33,1208.46,1203.54,1204.49,11982
2018-09-20 18:00:00,1204.48,1204.99,1203.08,1203.65,11432
2018-09-20 19:00:00,1203.67,1205.91,1203.41,1205.83,5696
2018-09-20 20:00:00,1205.8,1206.92,1204.87,1205.96,7549
2018-09-20 21:00:00,1205.94,1206.82,1205.05,1206.75,3042
2018-09-20 22:00:00,1206.76,1207.92,1206.58,1207.21,4041
2018-09-20 23:00:00,1207.2,1207.55,1206.93,1207.09,1867
2018-09-21 01:00:00,1207.15,1207.42,1206.68,1206.85,1523
2018-09-21 02:00:00,1206.84,1207.8,1206.74,1207.45,2620
2018-09-21 03:00:00,1207.44,1210.07,1207.11,1209.41,5005
2018-09-21 04:00:00,1209.41,1209.43,1208.11,1208.48,5893
2018-09-21 05:00:00,1208.49,1208.71,1207.73,1208.13,3828
2018-09-21 06:00:00,1208.14,1209.34,1208.1,1209.16,3954
2018-09-21 07:00:00,1209.14,1209.43,1208.63,1209.38,2558
2018-09-21 08:00:00,1209.38,1209.63,1208.74,1209.19,4190
2018-09-21 09:00:00,1209.2,1210.29,1208.2,1209.66,5963
2018-09-21 10:00:00,1209.6,1211.06,1208.41,1208.8,12970
2018-09-21 11:00:00,1208.8,1209.26,1207.24,1208.78,8806
2018-09-21 12:00:00,1208.77,1208.96,1207.42,1207.68,6527
2018-09-21 13:00:00,1207.74,1208.17,1204.87,1205.13,7593
2018-09-21 14:00:00,1205.13,1205.95,1204.2,1204.58,6379
2018-09-21 15:00:00,1204.58,1205.26,1195.51,1195.93,11695
2018-09-21 16:00:00,1195.95,1197.7,1191.85,1196.58,17064
2018-09-21 17:00:00,1196.57,1201.21,1196.57,1199.85,16053
2018-09-21 18:00:00,1199.81,1200.28,1195.43,1196.25,13525
2018-09-21 19:00:00,1196.21,1198.56,1195.96,1197.26,7815
2018-09-21 20:00:00,1197.26,1198.87,1196.01,1196.99,6695
2018-09-21 21:00:00,1197.01,1197.16,1195.91,1197.14,3838
2018-09-21 22:00:00,1197.14,1199.0,1197.07,1198.94,3072
2018-09-21 23:00:00,1198.95,1199.63,1198.71,1199.58,1328
2018-09-24 01:00:00,1198.85,1199.25,1197.73,1197.81,1790
2018-09-24 02:00:00,1197.82,1198.55,1197.13,1198.0,1974
2018-09-24 03:00:00,1198.0,1198.33,1196.36,1196.74,3536
2018-09-24 04:00:00,1196.75,1197.4,1196.17,1196.32,3672
2018-09-24 05:00:00,1196.31,1196.71,1195.91,1195.91,2151
2018-09-24 06:00:00,1195.91,1197.21,1195.91,1196.88,1041
2018-09-24 07:00:00,1196.92,1197.23,1196.56,1197.0,1556
2018-09-24 08:00:00,1197.0,1198.04,1195.17,1195.48,3429
2018-09-24 09:00:00,1195.48,1197.54,1194.46,1197.46,6978
2018-09-24 10:00:00,1197.42,1198.8,1196.68,1197.5,8326
2018-09-24 11:00:00,1197.49,1199.31,1197.24,1199.27,9324
2018-09-24 12:00:00,1199.27,1199.32,1197.97,1198.85,5999
2018-09-24 13:00:00,1198.85,1199.71,1198.45,1198.65,5376
2018-09-24 14:00:00,1198.65,1200.41,1198.58,1199.82,6010
2018-09-24 15:00:00,1199.84,1200.95,1198.08,1198.08,10074
2018-09-24 16:00:00,1198.02,1204.09,1197.82,1202.59,19226
2018-09-24 17:00:00,1202.59,1204.21,1201.45,1203.22,14197
2018-09-24 18:00:00,1203.19,1203.79,1200.23,1201.57,12085
2018-09-24 19:00:00,1201.58,1201.76,1200.3,1201.08,6796
2018-09-24 20:00:00,1201.05,1201.05,1199.07,1199.7,6827
2018-09-24 21:00:00,1199.7,1199.97,1198.94,1199.4,3082
2018-09-24 22:00:00,1199.39,1199.74,1198.48,1198.87,2998
2018-09-24 23:00:00,1198.91,1199.04,1198.63,1198.81,1687
2018-09-25 01:00:00,1198.55,1199.34,1198.4,1199.09,1122
2018-09-25 02:00:00,1199.09,1199.48,1198.55,1199.36,1104
2018-09-25 03:00:00,1199.36,1199.36,1198.03,1198.32,1745
2018-09-25 04:00:00,1198.31,1199.47,1198.24,1198.4,3569
2018-09-25 05:00:00,1198.41,1198.97,1197.12,1198.92,2392
2018-09-25 06:00:00,1198.92,1199.22,1198.39,1198.39,1401
2018-09-25 07:00:00,1198.39,1199.32,1198.26,1198.66,1723
2018-09-25 08:00:00,1198.66,1199.4,1198.55,1199.1,2263
2018-09-25 09:00:00,1199.1,1200.52,1198.71,1200.22,5834
2018-09-25 10:00:00,1200.2,1200.79,1198.68,1199.71,8869
2018-09-25 11:00:00,1199.71,1200.27,1198.35,1199.83,9710
2018-09-25 12:00:00,1199.81,1200.31,1199.47,1199.76,7196
2018-09-25 13:00:00,1199.72,1200.88,1199.42,1200.11,5419
2018-09-25 14:00:00,1200.1,1201.99,1200.0,1201.38,7431
2018-09-25 15:00:00,1201.37,1202.2,1200.61,1200.88,9457
2018-09-25 16:00:00,1200.87,1202.81,1200.3,1201.83,12787
2018-09-25 17:00:00,1201.8,1203.24,1200.88,1202.29,14535
2018-09-25 18:00:00,1202.28,1203.37,1200.66,1201.27,12160
2018-09-25 19:00:00,1201.28,1201.91,1200.64,1201.03,6609
2018-09-25 20:00:00,1201.02,1201.39,1200.03,1200.6,6191
2018-09-25 21:00:00,1200.6,1201.64,1200.46,1201.35,2765
2018-09-25 22:00:00,1201.35,1201.81,1200.58,1201.01,2647
2018-09-25 23:00:00,1201.0,1201.33,1200.87,1201.15,1482
2018-09-26 01:00:00,1200.81,1201.89,1200.77,1201.86,1042
2018-09-26 02:00:00,1201.85,1201.97,1200.98,1201.27,1248
2018-09-26 03:00:00,1201.27,1201.4,1200.11,1200.13,3043
2018-09-26 04:00:00,1200.12,1201.54,1199.96,1201.44,4790
2018-09-26 05:00:00,1201.48,1202.12,1201.14,1201.65,3623
2018-09-26 06:00:00,1201.64,1202.34,1201.46,1201.79,3400
2018-09-26 07:00:00,1201.86,1202.36,1201.67,1202.02,2191
2018-09-26 08:00:00,1202.02,1202.49,1201.62,1201.9,2641
2018-09-26 09:00:00,1201.87,1201.87,1199.55,1199.78,6932
2018-09-26 10:00:00,1199.78,1201.51,1198.85,1200.15,7909
2018-09-26 11:00:00,1200.16,1200.72,1199.1,1199.75,5134
2018-09-26 12:00:00,1199.8,1199.8,1197.59,1198.18,5347
2018-09-26 13:00:00,1198.17,1199.0,1197.66,1198.59,5069
2018-09-26 14:00:00,1198.54,1199.32,1196.99,1197.47,5800
2018-09-26 15:00:00,1197.46,1198.06,1194.23,1195.82,6134
2018-09-26 16:00:00,1195.82,1197.44,1193.92,1196.37,7900
2018-09-26 17:00:00,1196.36,1196.48,1193.75,1194.19,9667
2018-09-26 18:00:00,1194.21,1195.06,1193.81,1194.73,5376
2018-09-26 19:00:00,1194.77,1196.11,1193.95,1196.07,4243
2018-09-26 20:00:00,1196.07,1197.82,1194.41,1196.18,7182
2018-09-26 21:00:00,1196.12,1200.26,1190.55,1198.18,29252
2018-09-26 22:00:00,1198.19,1199.27,1194.19,1194.59,14416
2018-09-26 23:00:00,1194.69,1195.31,1194.14,1194.37,2973
2018-09-27 01:00:00,1194.75,1195.36,1194.61,1195.31,1732
2018-09-27 02:00:00,1195.27,1196.66,1195.2,1196.52,1679
2018-09-27 03:00:00,1196.53,1197.18,1195.87,1196.4,4520
2018-09-27 04:00:00,1196.41,1197.41,1195.43,1196.71,5923
2018-09-27 05:00:00,1196.75,1197.7,1196.64,1197.4,4212
2018-09-27 06:00:00,1197.41,1198.64,1197.4,1198.1,4757
2018-09-27 07:00:00,1198.11,1198.39,1197.68,1198.12,2655
2018-09-27 08:00:00,1198.13,1198.44,1195.25,1196.24,10605
2018-09-27 09:00:00,1196.23,1196.29,1194.5,1195.07,8990
2018-09-27 10:00:00,1195.07,1196.97,1194.5,1196.32,11244
2018-09-27 11:00:00,1196.32,1196.89,1195.59,1196.59,10448
2018-09-27 12:00:00,1196.59,1197.45,1195.75,1195.91,5233
